timestamp,user_id,activity_id,stress,energy,time,reward
1773392996.9204361,2,2,41,1,30,0.3555187148049091
1773392997.1962013,2,3,41,2,30,0.559590317028348
1773392997.403937,3,3,66,1,10,0.5080464187150459
1773392997.6313124,3,3,59,1,30,0.5840228587928245
1773392997.8563395,4,3,66,1,10,0.5790709168981838
1773392998.0556972,2,2,24,0,5,0.698769219471585
1773392998.2547548,2,2,49,0,30,0.7031898686475332
1773392998.452363,5,1,47,1,30,0.2113999374708802
1773392998.6354349,1,2,72,0,5,0.6277752270800848
1773392998.8628898,4,3,51,2,5,0.5314091557354008
1773392999.0551422,4,2,30,0,5,0.7601214452343048
1773392999.221952,4,3,77,2,15,0.5452618067988841
1773392999.404068,3,3,72,2,10,0.6899465504763608
1773392999.5736423,2,1,70,2,30,0.6600023814960037
1773392999.7537344,2,2,62,0,5,0.7539929635572008
1773392999.959014,5,4,24,2,5,0.4472300270229447
1773393000.2026293,5,1,80,2,15,0.7203712438598464
1773393000.3778083,1,4,79,1,10,0.5846375432285579
1773393000.5964782,1,3,73,2,15,0.5591336041836379
1773393000.8566487,5,2,63,0,10,0.6715915092616545
1773393001.0915308,4,4,44,2,30,0.479340216374912
1773393001.3116693,1,4,39,1,10,0.5776611492428678
1773393001.5209904,3,3,45,1,15,0.5934250420012468
1773393001.7175453,5,3,30,2,10,0.5758666059062447
1773393001.9302492,3,3,63,1,30,0.6996161907536551
1773393002.1286643,3,2,30,0,10,0.6146514295209053
1773393002.306993,4,2,45,0,5,0.7540887187877843
1773393002.4939187,1,4,22,1,5,0.4664011427804076
1773393002.6662748,3,3,75,1,30,0.5536170530864002
1773393002.8359869,1,2,33,0,10,0.6442049784140202
1773393003.0724556,4,1,69,1,30,0.7928747647168766
1773393003.266578,5,1,75,2,30,0.7244741671124135
1773393003.456809,5,3,31,2,10,0.5461415464561157
1773393003.6358168,1,2,28,1,5,0.29177633138230397
1773393003.8118875,5,2,71,0,15,0.6095578116520102
1773393003.9930396,1,3,49,1,15,0.5690346038682931
1773393004.1673632,2,4,37,2,15,0.5779046397408703
1773393004.3632734,1,3,74,2,30,0.645064293720222
1773393004.5632432,4,1,73,0,30,0.6789118606245336
1773393004.7404764,2,1,57,2,30,0.3435225602434665
1773393004.9515119,4,3,29,2,5,0.5198994870564674
1773393005.163164,3,2,28,0,10,0.7816771136220431
1773393005.4091594,4,2,66,1,5,0.38482944909095823
1773393005.5817485,5,3,80,1,10,0.5048932915404519
1773393005.7747486,1,4,41,0,30,0.5008956346241449
1773393005.978592,1,4,74,1,10,0.47449658107364723
1773393006.1756892,1,2,39,1,5,0.24014680767312105
1773393006.3894043,2,3,55,2,30,0.5047118108087517
1773393006.5731032,4,2,70,0,30,0.7451030583520557
1773393006.7471545,3,3,35,2,5,0.648049122444242
1773393006.9261277,1,3,50,1,10,0.6967625323054556
1773393007.116459,4,2,31,0,15,0.6838290377226015
1773393007.2997932,1,3,63,2,5,0.5863488380401443
1773393007.546267,2,3,37,1,5,0.5006694804294048
1773393007.734063,1,3,71,2,15,0.6099434647241044
1773393007.8999634,1,3,54,0,5,0.22086246292346054
1773393008.100437,2,3,31,2,5,0.5111802060723712
1773393008.2925532,4,2,38,0,15,0.6449658563648478
1773393008.4645627,2,3,65,1,30,0.577125235399633
1773393008.6613936,5,2,59,0,5,0.6292255758627012
1773393008.8309762,2,2,46,0,10,0.6989360464181713
1773393009.010126,1,1,69,1,5,0.7902732161116289
1773393009.2072766,4,1,69,1,10,0.6502917623681679
1773393009.373743,3,3,65,2,15,0.6484401248031997
1773393009.5955765,3,2,24,0,15,0.6363420956709639
1773393009.799054,4,3,57,1,10,0.6844900919520018
1773393009.9843524,3,1,77,1,5,0.6202750612032849
1773393010.1865945,1,2,74,0,15,0.7315002916508371
1773393010.3800967,5,1,30,1,15,0.36149357026474793
1773393010.587751,5,1,72,2,15,0.6332631014059509
1773393010.7782533,5,4,61,1,30,0.512888002204246
1773393010.986493,2,3,22,1,10,0.5610776539767769
1773393011.1744797,4,2,78,0,15,0.6171775911659828
1773393011.4391327,2,3,51,2,30,0.6637262885947033
1773393011.7789726,1,4,35,2,30,0.5053426994768158
1773393011.9833817,3,3,26,1,10,0.5651573046633851
1773393012.1805813,2,4,38,1,15,0.5917481967923504
1773393012.381544,5,4,37,1,5,0.40117659592401095
1773393012.5706258,2,2,33,1,10,0.3613604717918857
1773393012.7783191,3,3,21,2,30,0.6794226249520242
1773393013.003233,3,3,27,2,5,0.614909011837392
1773393013.2493725,3,2,26,1,30,0.2794970367314222
1773393013.4310577,4,2,46,0,30,0.6434836412879082
1773393013.622581,2,1,72,2,10,0.7527717428009546
1773393013.81537,5,2,37,0,30,0.6706432029189786
1773393014.0173419,1,4,78,1,10,0.49323268910880375
1773393014.2342103,2,3,36,1,30,0.676648934965485
1773393014.446048,5,2,60,2,30,0.25640459126441006
1773393014.647191,5,3,36,1,10,0.5802901883073648
1773393014.843198,1,1,62,2,15,0.6215225456296636
1773393015.0910378,4,4,73,1,15,0.5316415362787212
1773393015.3457024,2,3,29,2,30,0.630255123732818
1773393015.5564003,1,4,37,2,30,0.40962943760861364
1773393015.764475,5,2,33,0,10,0.7126907453239835
1773393016.0517237,5,3,38,1,5,0.5138349125395962
1773393016.2727668,2,2,27,0,15,0.7971130938842144
1773393016.470512,2,4,53,1,5,0.4251375028839792
1773393016.6607924,2,3,25,1,5,0.5245126121318613
1773393016.930731,4,3,37,1,30,0.5610684455669779
1773393017.1935701,3,4,56,2,10,0.5787229176062437
1773393017.4333375,3,1,71,2,15,0.6001739387847133
1773393017.625296,3,3,33,1,10,0.615545096326418
1773393017.8123596,2,3,22,2,10,0.6210689058584096
1773393018.0020363,4,3,39,1,10,0.5479511678045339
1773393018.219403,2,4,55,1,15,0.5451823319270275
1773393018.4640448,5,3,52,1,15,0.6132823180367952
1773393018.6535914,2,3,57,1,15,0.5190703027511259
1773393018.8443105,1,1,30,1,5,0.3899545969859729
1773393019.0401769,4,2,29,0,15,0.7341622630025562
1773393019.2222571,5,1,70,1,15,0.6308866368412351
1773393019.4446366,5,1,60,2,5,0.3867828326396423
1773393019.636575,5,2,51,0,5,0.736260997672973
1773393019.8222215,5,2,61,0,5,0.6243273832076153
1773393020.0165043,2,1,69,1,10,0.7356818126551949
1773393020.1967924,1,2,47,0,30,0.6536147266590375
1773393020.40674,5,1,61,2,5,0.769673170711014
1773393020.6240766,1,3,35,1,5,0.580456537417726
1773393020.8282533,5,2,34,0,10,0.7810652716088857
1773393021.036602,1,3,44,0,5,0.35470702791122305
1773393021.2143197,1,3,20,2,5,0.6620798707559359
1773393021.4184365,1,2,79,0,10,0.7508175504374855
1773393021.6556215,4,3,46,2,15,0.5849214477014003
1773393021.8842845,4,2,65,0,5,0.6341576679719602
1773393022.1399715,3,1,64,1,15,0.7120514387993622
1773393022.3687897,3,1,36,1,10,0.21990335984684053
1773393022.6201165,1,2,30,0,10,0.6931689286592069
1773393022.8383477,2,4,35,2,10,0.42523453893687246
1773393023.067484,5,3,27,2,30,0.5543240725685601
1773393023.2501028,5,2,48,0,15,0.6808835428846888
1773393023.4502559,5,4,23,1,10,0.529652573299721
1773393023.6722584,4,2,56,0,5,0.7943117512227615
1773393023.9043756,1,2,74,0,30,0.7596203045504557
1773393024.108434,4,2,30,0,10,0.6225498808221258
1773393024.3133366,5,1,43,2,5,0.2712831171376975
1773393024.5069246,4,4,20,1,30,0.5832182379303945
1773393024.734551,3,3,47,1,15,0.5430318922803727
1773393024.9367294,4,3,52,1,10,0.5209023508750854
1773393025.118652,5,3,45,1,15,0.6705199676902839
1773393025.2898824,4,1,70,0,15,0.7524909689203683
1773393025.4927478,2,2,72,0,5,0.6160298097186894
1773393025.663375,5,4,40,0,30,0.5051208036596326
1773393025.9298735,4,3,65,2,5,0.5945232630727727
1773393026.1007423,5,1,75,2,15,0.6895906878363851
1773393026.2908041,5,2,29,0,10,0.6579023898736431
1773393026.4920857,1,2,55,0,30,0.6021460063498308
1773393026.69125,1,2,35,0,5,0.676394320048715
1773393026.978693,4,1,61,1,10,0.765738466635878
1773393027.2044966,1,1,77,0,5,0.6140948349004639
1773393027.4089718,2,3,33,0,30,0.3169564063733641
1773393027.5841246,5,4,36,2,5,0.543878649206212
1773393027.7835257,1,4,30,2,30,0.425708458556253
1773393027.9650307,3,3,22,1,30,0.6584645363794712
1773393028.145557,5,1,62,0,30,0.6751995868426169
1773393028.3336291,3,4,43,2,10,0.552615804616451
1773393028.5084038,3,4,34,1,15,0.4396146538102105
1773393028.6867983,5,2,36,0,5,0.7780592188772941
1773393028.8785517,3,4,65,2,30,0.5287465416194426
1773393029.0599184,5,2,33,0,30,0.6658198546961175
1773393029.2782602,5,1,77,0,5,0.789281300509547
1773393029.4993076,2,1,77,0,15,0.7149426674354105
1773393029.673293,1,2,70,0,15,0.7542847193618318
1773393029.8515532,2,3,45,1,15,0.5512330894251081
1773393030.0532506,5,3,28,2,5,0.6682998857018037
1773393030.273769,2,4,53,1,10,0.4562023869307627
1773393030.450849,2,1,38,1,5,0.3948666005270709
1773393030.6437988,5,3,77,2,5,0.5252981783616175
1773393030.8382282,1,3,21,2,15,0.5232424808769549
1773393031.033247,4,4,61,2,5,0.5270820651545409
1773393031.2350364,2,1,70,1,5,0.7868326742455702
1773393031.4615455,5,2,51,0,5,0.7242048740074042
1773393031.6356711,5,1,76,1,10,0.6332439776724653
1773393031.8183556,1,2,34,0,15,0.6264274636811316
1773393032.00673,4,3,28,2,30,0.5589429606814275
1773393032.1794662,1,3,40,2,5,0.6922060378995779
1773393032.379349,4,4,51,1,30,0.439816209456377
1773393032.705531,3,1,75,0,30,0.7054202508986813
1773393032.884957,4,2,69,1,10,0.3796802958791728
1773393033.0924132,4,1,46,1,15,0.328155835140111
1773393033.2745235,2,1,51,1,30,0.256184413138038
1773393033.4712093,2,3,41,2,10,0.6275655457869204
1773393033.6750917,1,2,34,0,10,0.6037981561919711
1773393033.8540924,2,2,60,0,30,0.7958790311418531
1773393034.0470679,2,1,79,1,10,0.6418865172598864
1773393034.2445993,4,2,36,0,10,0.6744668548870147
1773393034.4251509,4,2,20,0,30,0.7613106476460426
1773393034.6110373,4,3,47,2,15,0.650425180895233
1773393034.784458,3,3,27,2,30,0.5558784010959208
1773393034.9788103,2,1,69,2,30,0.6283328641311472
1773393035.174849,5,1,78,0,5,0.6224773471131061
1773393035.3655803,5,1,59,2,15,0.2837524007917398
1773393035.5660586,3,3,69,2,5,0.5764344428449539
1773393035.7764535,5,3,42,0,10,0.3325189028023441
1773393035.9853852,1,2,23,0,15,0.7925551271858353
1773393036.1571822,5,4,21,1,5,0.4913936929712769
1773393036.354273,1,2,20,0,30,0.6631760314827401
1773393036.531929,4,4,57,2,15,0.5639873969504703
1773393036.7254107,5,3,68,2,15,0.5805867915250378
1773393036.9195092,3,3,39,2,5,0.5142536716709102
1773393037.0998235,2,4,30,1,30,0.42548984420757846
1773393037.2880373,3,3,26,1,10,0.6424458171020138
1773393037.4745524,3,3,35,2,15,0.5851496158873909
1773393037.7472222,1,3,32,2,5,0.6742768542219405
1773393037.9593594,3,2,64,0,10,0.737343287976897
1773393038.1389363,5,2,49,0,5,0.7681455728890407
1773393038.3452895,4,4,66,1,5,0.5196766724739018
1773393038.558809,2,2,62,0,30,0.768195703769654
1773393038.7352715,3,1,70,1,5,0.6590278075604129
1773393038.9406385,4,4,72,2,5,0.5029495973122752
1773393039.1158202,4,1,70,2,15,0.7080944162666543
1773393039.3085825,2,3,68,2,15,0.6527382024626197
1773393039.4950314,2,1,63,1,15,0.7670136200002293
1773393039.6695557,4,3,52,2,10,0.5527581618055467
1773393039.879235,5,4,56,2,5,0.5026188663002884
1773393040.0909092,2,2,35,1,5,0.28355642070033704
1773393040.2968895,4,2,32,0,5,0.7069475378256345
1773393040.48106,5,2,34,0,5,0.7178695608377509
1773393040.6594012,1,4,21,2,15,0.5408429991002772
1773393040.85947,5,4,55,1,30,0.5096796535898953
1773393041.0755358,1,2,40,0,30,0.6099618384130168
1773393041.2875686,1,3,28,2,15,0.5803255898128814
1773393041.4764156,4,2,59,0,15,0.6567237684018461
1773393041.651995,4,1,74,1,15,0.7230851432929342
1773393041.8454363,5,4,63,0,15,0.592366822529319
1773393042.0458307,2,4,46,0,15,0.5747197775290915
1773393042.229635,5,3,68,2,30,0.6518445757317999
1773393042.420037,3,3,30,2,10,0.5382106722938533
1773393042.6233144,5,3,29,2,5,0.6844104755729139
1773393042.8615828,5,3,30,2,10,0.613018181534177
1773393043.06733,3,3,60,2,10,0.5138019893931376
1773393043.2667649,3,4,38,0,5,0.4070557104482999
1773393043.4603229,2,1,49,2,5,0.28033655119631534
1773393043.6377842,5,4,35,1,10,0.5420916022700821
1773393043.8258214,1,3,54,2,5,0.5522037151930492
1773393044.0201004,2,4,46,1,15,0.5176456777280329
1773393044.2236228,4,1,63,2,5,0.6930908438222088
1773393044.425119,4,1,79,0,15,0.6649599865365927
1773393044.6233733,3,3,34,2,10,0.5734673256446652
1773393044.7960076,5,3,23,2,30,0.5473692707674829
1773393044.9907634,1,4,32,2,5,0.5139737148960034
1773393045.18541,3,3,21,1,30,0.6923610274569181
1773393045.401079,2,1,79,0,10,0.7416575135622532
1773393045.6557314,3,3,23,2,30,0.5061309856461567
1773393045.8484952,4,4,37,1,5,0.5959941594600117
1773393046.0264564,3,4,21,2,10,0.4226351300472242
1773393046.2504914,4,2,29,1,5,0.2695600638600728
1773393046.471662,1,2,66,0,15,0.7652656357606848
1773393046.6718683,1,3,68,2,15,0.5844123798731422
1773393046.890774,2,2,35,0,10,0.7750421005532881
1773393047.0724883,2,3,29,1,10,0.6091212317849675
1773393047.2659938,1,2,47,0,30,0.6875088662821823
1773393047.464107,3,4,25,2,5,0.5699098114630804
1773393047.6579952,3,1,75,1,15,0.7144506002654035
1773393047.8418105,4,2,47,0,15,0.7106199152374532
1773393048.0380948,5,2,78,0,15,0.6587302122607301
1773393048.2127311,5,1,71,2,15,0.754113756854531
1773393048.4429746,5,1,78,2,15,0.7401986519331729
1773393048.6476176,1,2,30,1,5,0.2634092735468301
1773393048.823179,3,4,38,2,10,0.5456357904917364
1773393049.0318625,3,2,41,0,30,0.6300182972978732
1773393049.2251694,4,4,37,2,10,0.53149096291554
1773393049.399278,2,4,42,0,30,0.45081594517312135
1773393049.6264164,5,2,37,0,10,0.6665963403308484
1773393049.82943,1,3,26,1,5,0.5235465239036682
1773393050.011306,4,1,78,1,15,0.6221052987737222
1773393050.1950514,3,2,54,0,30,0.6845218800588705
1773393050.396126,5,1,58,1,30,0.21156761196790938
1773393050.6205876,1,2,50,0,30,0.7526673861711426
1773393050.8428156,2,2,33,0,10,0.7797028252331519
1773393051.0448208,1,3,30,2,15,0.6243476077458048
1773393051.233848,3,1,67,1,15,0.7214700084377975
1773393051.4071174,5,3,28,2,10,0.6957071942670601
1773393051.6095524,4,4,58,2,10,0.5672355841631819
1773393051.824594,1,1,79,2,15,0.7126302154868507
1773393052.0132833,5,3,78,1,30,0.5069561926173417
1773393052.1966112,3,2,36,0,30,0.6346306270797292
1773393052.3935215,3,2,47,0,30,0.689628936624846
1773393052.5895114,4,4,43,1,5,0.5534687103505392
1773393052.8347487,1,1,75,0,15,0.6775513457167643
1773393053.0287194,2,2,25,0,10,0.796359120875742
1773393053.290479,4,1,74,2,15,0.6857626072269396
1773393053.5301428,1,3,28,2,5,0.6684966923611116
1773393053.767711,5,2,35,0,5,0.7686256973199816
1773393053.9988167,4,1,74,2,10,0.7034828481538837
1773393054.1835563,2,3,53,2,30,0.6039520082192786
1773393054.3739824,1,3,59,2,10,0.681499631624618
1773393054.552481,5,3,57,2,10,0.6689555228386157
1773393054.748883,3,3,31,2,5,0.5898154576956952
1773393055.0059164,1,4,24,1,15,0.577582772752548
1773393055.2420871,3,2,61,0,5,0.7153608690282223
1773393055.415701,5,2,25,1,5,0.2870761271571645
1773393055.6104028,4,1,71,1,15,0.7208763252760118
1773393055.8364403,5,3,58,2,15,0.5995906728100777
1773393056.011372,4,3,38,2,10,0.5859898220788085
1773393056.2353435,4,2,48,0,15,0.7525860918320921
1773393056.4445646,3,3,28,1,5,0.5563638829468882
1773393056.646337,3,3,49,1,10,0.6807073708203586
1773393056.8339903,3,3,52,2,10,0.5531542378387279
1773393057.0281532,1,1,72,1,15,0.7608736206581967
1773393057.309927,3,2,45,0,30,0.7486981664642673
1773393057.484321,3,3,25,2,30,0.5935544350856821
1773393057.6636434,5,2,54,0,10,0.7792504131942566
1773393057.881013,4,3,30,2,5,0.5896023745382817
1773393058.0758677,4,4,30,1,15,0.557701959651784
1773393058.2572906,3,2,65,0,10,0.64578142730831
1773393058.456926,4,3,43,2,15,0.6277747189996803
1773393058.6537695,4,3,42,2,30,0.6598715730842399
1773393058.836859,2,4,63,2,15,0.552242110127493
1773393059.0116255,5,1,74,2,15,0.6614206716455315
1773393059.2135303,2,1,67,0,15,0.6761757059950165
1773393059.4311352,4,3,56,2,30,0.5680917870925444
1773393059.6278505,5,3,36,2,5,0.5709874519938714
1773393059.8277626,5,1,31,2,30,0.2998101289620306
1773393060.0294127,5,4,73,1,15,0.45505118639792014
1773393060.2078009,1,3,51,2,15,0.5587186233676957
1773393060.4334912,1,1,54,1,5,0.3745951391437489
1773393060.618967,1,3,73,2,30,0.593771321771425
1773393060.8059623,1,1,65,1,30,0.6817949408892832
1773393061.0059292,5,4,21,1,30,0.5409974707599763
1773393061.1826992,3,2,53,0,30,0.7952111484735896
1773393061.3955786,2,2,35,0,30,0.7411430183319521
1773393061.6458757,1,2,41,0,10,0.6705597276301685
1773393061.8373225,5,1,75,0,30,0.6418379650525734
1773393062.0450695,4,2,66,0,5,0.7576547092001982
1773393062.2244594,5,4,22,1,5,0.5702681712349282
1773393062.429967,2,4,23,2,15,0.45140484266607633
1773393062.6275737,4,4,33,1,5,0.48944855447615165
1773393062.8296173,5,4,68,2,15,0.5417254584819684
1773393063.0258148,4,1,53,1,10,0.2504388396109615
1773393063.2161727,3,2,27,0,5,0.7507305077707449
1773393063.415515,4,4,37,1,5,0.5067274821812084
1773393063.6558998,5,3,33,2,15,0.5101511182567544
1773393063.8702476,1,2,52,0,5,0.6996057309411665
1773393064.0635953,3,3,39,2,10,0.5864268304194675
1773393064.2518227,5,3,24,1,10,0.6497402028829036
1773393064.4493911,1,3,51,1,5,0.6634337046508161
1773393064.668914,2,2,21,0,30,0.7826388011565223
1773393064.8582578,5,4,79,0,10,0.5162220364905821
1773393065.0482802,5,3,65,2,15,0.6290932854472944
1773393065.2433755,5,1,75,1,10,0.6847048862466862
1773393065.4219973,1,2,22,0,15,0.7977666209452857
1773393065.617296,3,4,65,1,5,0.4314772169342172
1773393065.8729212,3,1,43,1,5,0.24056685829486626
1773393066.0528746,5,3,24,2,5,0.5161388523650842
1773393066.2626963,1,3,25,1,15,0.6803397224458014
1773393066.4579694,2,2,36,0,15,0.6486812381527547
1773393066.6350262,5,3,43,2,30,0.5392138222249745
1773393066.830961,5,2,27,0,10,0.7170509542459629
1773393067.0484505,3,4,68,0,30,0.4184280574589277
1773393067.2254562,4,4,20,2,15,0.5586336920608579
1773393067.4285398,1,1,60,1,5,0.2733201049091235
1773393067.6462598,3,3,50,1,30,0.6948369887853598
1773393067.839883,3,3,30,1,15,0.546935138774868
1773393068.0586634,5,3,26,1,10,0.6585338223457726
1773393068.2764316,2,3,65,2,30,0.6428509132475566
1773393068.4787817,5,1,75,2,15,0.697495852441416
1773393068.6566381,2,3,61,2,10,0.5802608195836476
1773393068.8725686,3,3,22,1,5,0.5537209198237782
1773393069.0789828,4,3,45,2,30,0.5549542116098587
1773393069.2614417,1,1,68,2,10,0.7600847696010631
1773393069.4496377,3,1,76,1,5,0.7020496762344329
1773393069.6448743,3,3,66,2,30,0.5413492566204785
1773393069.8249946,1,2,61,0,5,0.7316830519389141
1773393070.0217142,2,1,56,1,15,0.20923812536738126
1773393070.2447455,4,3,64,1,30,0.5946220947746061
1773393070.4458017,2,2,74,0,10,0.6688892765183414
1773393070.6345742,2,1,69,1,5,0.6818666724107781
1773393070.8320067,1,3,23,1,10,0.5361099171099549
1773393071.0091002,3,2,73,0,5,0.6381376082088358
1773393071.1977866,2,3,41,2,15,0.666259256699112
1773393071.4201336,4,2,53,0,10,0.7923094683256704
1773393071.594476,5,1,74,1,10,0.6976157869815887
1773393071.7741294,5,4,48,2,15,0.40734925466359434
1773393071.9829288,2,2,49,0,30,0.6177264634118523
1773393072.1594038,3,2,51,0,5,0.757662297829642
1773393072.3943381,4,2,61,0,15,0.6371384561157089
1773393072.5713344,1,1,71,1,5,0.6663163907559522
1773393072.749024,2,2,26,0,10,0.6128815075920527
1773393072.9448678,5,3,34,1,10,0.6486813722158342
1773393073.137987,1,2,41,0,5,0.7151006048364523
1773393073.3161252,3,3,45,0,30,0.37436196309387243
1773393073.5139484,4,4,22,2,15,0.463731618367021
1773393073.7273295,2,1,80,2,5,0.640547973232509
1773393073.9451437,5,4,42,2,10,0.5679649010317789
1773393074.1374145,2,4,35,2,30,0.4028125589947908
1773393074.3511043,1,1,49,1,10,0.37307352991454956
1773393074.5925024,5,2,32,0,5,0.7008055837054354
1773393074.768904,1,3,22,2,10,0.6194726525088774
1773393074.958471,2,1,72,2,10,0.7945093720302929
1773393075.1545196,5,2,37,0,10,0.6497959446227152
1773393075.3355618,5,4,50,1,5,0.4323443796209968
1773393075.5371342,4,4,75,2,5,0.46548148008860357
1773393075.75227,2,2,36,0,10,0.6231989937580393
1773393075.9619977,1,4,20,1,5,0.5810248778642578
1773393076.1826487,4,1,75,0,5,0.6158387988687916
1773393076.3827937,1,4,34,1,5,0.5251385980321672
1773393076.592762,3,3,55,1,15,0.6127709848853073
1773393076.7914593,2,2,35,1,10,0.24800748559178004
1773393076.9988065,4,2,24,0,10,0.7945370695733976
1773393077.2098308,4,2,75,0,10,0.7945715018653792
1773393077.410717,2,3,31,2,10,0.5652643191376427
1773393077.587707,3,3,22,2,5,0.5708956394465496
1773393077.8015287,1,1,60,1,30,0.39824828302694953
1773393077.9843717,4,2,43,0,10,0.6479779343911697
1773393078.1646104,1,2,38,0,5,0.6480198133845193
1773393078.3728843,5,4,55,1,5,0.567870124152361
1773393078.5652106,1,3,36,1,10,0.5671863150687431
1773393078.7740126,5,1,60,0,10,0.20319136717602787
1773393078.9787357,4,1,68,1,5,0.7592331213910468
1773393079.1588533,4,3,53,2,5,0.5767363830647207
1773393079.3463826,1,3,60,2,10,0.5622365927545049
1773393079.5428603,3,3,68,2,15,0.571658807606753
1773393079.7410324,4,2,64,0,10,0.713670946623006
1773393079.9427037,3,4,42,2,5,0.5871327101960849
1773393080.140278,3,2,58,0,30,0.6107164122823185
1773393080.3493035,2,3,57,1,10,0.6052412230170043
1773393080.525781,2,2,34,0,10,0.6124069384243066
1773393080.7397358,5,4,52,1,10,0.5132240272089161
1773393080.970244,5,2,77,0,30,0.6464310597432699
1773393081.158393,2,3,34,2,15,0.5082378797258673
1773393081.3577466,1,3,44,2,30,0.5306750505941478
1773393081.553004,3,2,77,0,5,0.6651800838526336
1773393081.7520826,2,2,21,0,15,0.7960212388716255
1773393081.937321,2,4,28,2,15,0.4799788221140364
1773393082.1480806,3,4,62,1,15,0.514445983632329
1773393082.3502922,3,4,65,1,10,0.5177090210321853
1773393082.5364714,1,4,59,1,5,0.5745829473469659
1773393082.7307348,2,3,33,2,5,0.6412869686869058
1773393082.9507978,3,2,40,2,15,0.33804843355489667
1773393083.1996982,5,4,79,2,30,0.5910621745206306
1773393083.381227,3,3,35,1,30,0.6501430123155001
1773393083.5753927,5,2,75,0,10,0.6406157129386112
1773393083.7564845,2,3,46,1,5,0.5624324057545597
1773393083.9411118,3,3,31,1,5,0.693744131584947
1773393084.1388044,2,2,40,0,30,0.7003120651645296
1773393084.3638687,3,1,71,2,30,0.7573009912043
1773393084.5558805,2,1,78,1,15,0.6877530909005499
1773393084.754353,3,3,36,1,10,0.6975331450441168
1773393084.9778523,3,2,33,1,15,0.30785938195319273
1773393085.202837,1,2,64,0,10,0.649095145882212
1773393085.4317596,5,4,49,0,5,0.5309940867730842
1773393085.6263683,5,3,26,1,5,0.6450111156111455
1773393085.8226895,2,1,80,1,15,0.6228632419585091
1773393086.0176804,2,1,70,2,30,0.6866809745924096
1773393086.2230134,3,2,28,0,10,0.6304151610598043
